#Doc,Entidad,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15
796,Categories Post
797,Profile Request Message get Profile Response Message get Profile
800,Companies House,Companies House is the United Kingdom's registrar of companies and is an executive agency and trading fund of Her Majesty's Government.,The United Kingdom Registrar of Companies,United Kingdom Registrar of Companies
800,Check Documents Port Type
800,Document List Request Message company Document List Response Message
801,Postal Address Verification Request Message
801,Postal Address Verification Response Message
802,All Movies get Movies Request Message get Movies Response Message get Movies get Movie Details movie Details Request Message
802,Details Response Message
803,Address Request Message
805,Google,Google is an American multinational corporation specializing in Internet-related services and products.,American multinational Internet and technology corporation,Google is an American multinational corporation specializing in Internet-related services and products.,A widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user's search,"Google Search, commonly referred to as Google Web Search or just Google, is a web search engine owned by Google Inc.",A web search engine,"Internet search engine developed by Google, Inc.",Hit obtained using the search engine Google.,"An internet search, such as that which is performed on the Google search engine.",Search using any comprehensive search engine.,A cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred),"A googol is the large number 10100; that is, the digit 1 followed by 100 zeroes: The term was coined in 1938 by 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.",Large number defined as ten to the power of 100,"The number 10100, written as 1 followed by 100 zeros.",1 followed by 100 zeros.,Topeka is the capital city of the State of Kansas and the seat of Shawnee County.,"City in Kansas, United States","The capital of the state of Kansas, USA.",The transitive verb to google means using the Google search engine to obtain information on something or somebody on the World Wide Web.,Using the Google search engine to obtain information on something or somebody on the World Wide Web,Verb,Someone who uses the Google search engine.,A match obtained by a query in the Google search engine.,Search using Google.
805,Upload Request Message
806,Metadata on Specific Flight Arrive Depart Times
807,Bans Request Message
807,Bans Response Message
807,Moderators Request Message
808,File For Analysis Request Message submit File For Analysis Response Message
809,Filedata Request Message
809,Filedata Response Message
809,Metadata Response Message
810,Request Message
811,Price Range Request Message
811,Price Range Response Message
811,Time Estimates
811,ETAs,"Beta-amyrin synthase is an enzyme with system name -2,3 - epoxy-2,3-dihydrosqualene mutase."
811,Etas Request Message
811,Etas Response Message
811,Etas,"Beta-amyrin synthase is an enzyme with system name -2,3 - epoxy-2,3-dihydrosqualene mutase."
811,Information Request Message
811,Information Response Message
811,Information Request Message
811,Information Response Message
814,Request Message
814,Request Message
814,Request Message
817,Toolkit Port Type alexa Rank Request Message alexa Rank Response Message alexa Rank nslookup Request Message
818,Request Message int Response Message
818,Request Message net Response Message
819,Last Public Application Analysis Request Message get Last Public Application Analysis Response Message get Last Public Application Analysis
819,Public App Files With Metric Values And Defects Response Message
819,Public App Files With Metric Values
819,Public Application Defects Request Message
819,Public Application Defects Response Message
819,Public Applications Request Message
819,Public Applications Response Message
820,Request Message
820,Request Message id Response Message
820,Search Request Message
820,Search Response Message
821,Datasources Request Message get Datasources Response Message get Datasources
821,Datasources Datasource Id Request Message get Datasources Datasource Id Response Message get Datasources Datasource Id
821,Datasources Datasource Id Variables Request Message get Datasources Datasource Id Variables Response Message get Datasources Datasource Id Variables
821,Variables Request Message get Variables Response Message get Variables
821,Variables Variable Id Request Message get Variables Variable Id Response Message get Variables Variable Id
821,Variables Variable Id Values Request Message get Variables Variable Id Values Response Message get Variables Variable Id Values
821,City Boston
823,Getdetail Request Message
823,Getdetail Response Message
823,Verify Request Message
823,Verify Response Message
823,Getlist Request Message
823,Getlist Response Message
823,Getapplications Request Message
823,Getapplications Response Message
823,Getinfo Request Message
823,Getinfo Response Message
823,Getnewsmsamount Request Message
823,Getnewsmsamount Response Message
823,Getrentedlist Request Message
823,Getrentedlist Response Message
823,Getsms Request Message
823,Getsms Response Message
823,Gettickets Request Message
823,Gettickets Response Message
823,Updatesmsstatus Request Message
823,Updatesmsstatus Response Message
823,Verify Request Message
823,Verify Response Message
823,Topnews Request Message
823,Topnews Response Message
823,Getinfo Response Message
823,Gettypes Response Message
823,Getunions Request Message
823,Getunions Response Message
824,PNG,Fang is the 47th most prevalent Chinese surname.,A Min Nan Chinese surname,"Chinese surname (方, 芳, 房)","Portable Network Graphics, is a raster graphics file format that supports lossless data compression.",A bitmap image file format,Lossless compression format for image files,A graphic file format that is supported by some World Wide Web browsers. PNG supports variable transparency of images (alpha channels) and control of image brightness on different computers (gamma correction). PNG files are compressed bitmaps.
824,Pdf Upload Request Message for Pdf Upload Response Message for Pdf Upload for Public Pdf Urls Request Message for Public Pdf Urls Response Message for Public Pdf Urls
825,All Otask Records Response Message
825,Time Reports For ASpecific Team Request Message
825,Time Reports For ASpecific Team Response Message
825,Time Reports For ASpecific Team
825,Agency Specific Reports Request Message generating Agency Specific Reports Response Message
825,Company Wide Reports Request Message generating Company Wide Reports Response Message
825,My Jobs Request Message get My Jobs Response Message get My Jobs
825,All Otask Records Request Message
825,All Otask Records Response Message
825,Otask Records
825,AGroup Of Otask Records Request Message
825,AGroup Of Otask Records Response Message
825,AGroup Of Otask Records
826,Companies Request Message url Companies Response Message url Companies url Events Request Message url Events Response Message url Events
826,Instances Request Message url Instances Response Message url Instances url People Request Message url People Response Message url People url Places Request Message url Places Response Message url Places url Relations Request Message url Relations Response Message
827,Proxy Dead Request Message mark Proxy Dead Response Message
828,Data Integration,Data integration involves combining data residing in different sources and providing users with a unified view of these data.,The process of cleaning and moving data from one system to another system.
828,Service,Service is a 1932 play by the British writer Dodie Smith.,A play by the British writer Dodie Smith,Play by the British writer Dodie Smith,"Service is a 2008 Filipino independent drama film directed by Brillante Mendoza and stars Gina Pareño as the matriarch of the Pineda family who owns a porn cinema in Angeles City, Pampanga.",(computer science) a computer that provides client stations with access to files and printers as shared resources to a computer network,A network host is a computer or other device connected to a computer network.,A server is a running instance of an application capable of accepting requests from the client and giving responses accordingly.,A computer connected to the Internet or another IP-based network,"A system that responds to requests across a computer network to provide, or help to provide, a network service",Any computer attached to a network.,"A program which provides services to other programs or users, either in the same computer or over a computer network.",Computing: computer attached to a network.,"On the Internet or other network, a computer or program that hosts web pages and responds to commands from a client.","A UI element, such as a window or control, that contains other UI elements. A host performs UI automation services on behalf of the hosted elements.","A computer that acts as a source of information or signals. The host computer provides services, such as news, mail, or data, to computers that connect to it. The term can refer to almost any kind of computer, from a centralized mainframe that is a host to its terminals, to a server that is host to its clients, to a desktop PC that is host to its devices, such as printers and scanners.","A physical computer that is running virtualization software, such as Hyper-V, on which virtual machines can be deployed.","Any device on a TCP/IP network that has an Internet Protocol (IP) address. Examples of hosts include servers, workstations, network-interface print devices, and routers. Sometimes used to refer to a specific network computer that is running a service used by network or remote clients., For Network Load Balancing, a cluster consists of multiple hosts connected over a local area network (LAN).","In the .NET Framework add-in programming model, a host application assembly that communicates with an add-in over the communication pipeline.","A computer that acts as a source of information or signals. The host computer provides services, such as news, mail, or data, to computers that connect to it. The term can refer to almost any kind of computer, from a centralized mainframe that is a host to its terminals, to a server that is host to its clients, to a desktop PC that is host to its devices, such as printers and scanners.","A computer that provides shared resources, such as files or printers, to network users.","On the Internet or other network, a computer or program that hosts web pages and responds to commands from a client.","A program, routine, or process that performs a specific system function to support other programs.",The act of mating by male animals,Canadian writer (born in England) who wrote about life in the Yukon Territory (1874-1958),"Robert William Service was a British-Canadian poet and writer who has often been called ""the Bard of the Yukon"".",Robert William Service was a Canadian poet.,Tableware consisting of a complete set of articles (silver or dishware) for use at table,"Foodservice or catering industry defines those businesses, institutions, and companies responsible for any meal prepared outside the home.",(sports) a stroke that puts the ball in play,A serve in tennis is a shot to start a point.,A shot to start a point in tennis,An act of putting the ball or shuttlecock in play in various games.,"The act of initially starting, or serving, the ball in play in tennis, volleyball, and other games.",Sports: act of putting the ball or shuttlecock in play.,The act of delivering a writ or summons upon someone,"Service of process is the procedure by which a party to a lawsuit gives an appropriate notice of initial legal action to another party, court, or administrative body in an effort to exercise jurisdiction over that person so as to enable that person to respond to the proceeding before the court, body, or other tribunal.",The procedure for delivering a legal or administrative summons,Official process of notifying someone of legal proceedings,"The serving, or delivery, of a summons or writ.",Legal: delivery of a summons or writ.,The act of public worship following prescribed rules,A service of public Christian worship.,A service of public Christian worship.,Periodic maintenance on a car or machine,A motor vehicle service is a series of maintenance procedures carried out at a set time interval or after the vehicle has traveled a certain distance.,Periodic maintenance of a motor vehicle,(law) the acts performed by an English feudal tenant for the benefit of his lord which formed the consideration for the property granted to him,An act of help or assistance,An act of being of assistance to someone.,Work done by one person or group that benefits another,"In economics, a service is an intangible commodity.","The non-material equivalent of a good in economics and marketing, within the service-product continuum",An immaterial commodity to meet a need,"An activity, such as consulting or design, performed for sale or purchase by one or more resources.",Badminton technique,Employment in or work for another,A company or agency that performs a public service; subject to government regulation,A means of serving,The performance of duties by a waiter or servant,A force that is a branch of the armed forces,"Military service is service by an individual or group in an army or other militia, whether as a chosen job or as a result of an involuntary draft.",Military branch is according to common standard the subdivision of the national armed forces of a sovereign nation or state.,A country's armed forces,"A component of armed forces such as army, navy, or air force",Subdivision of the national armed forces of a sovereign nation or state,"Service in an army or other military organisation, whether as a chosen job or as a result of an involuntary draft (conscription).",The military.,"Military service is service by an individual or group in an army or other militia, whether as a chosen job or as a result of an involuntary draft.",Service in an army.,"Service was the sixth and, at the time, final studio album by Yellow Magic Orchestra.",An album by Yellow Magic Orchestra,Album by Yellow Magic Orchestra,"Service was an independent record label formed in Gothenburg, Sweden in December 2001.",Swedish record label,"In Anglican church music, a service is a musical setting of certain parts of the liturgy, generally for choir with or without organ accompaniment.",Musical settings for sections of a service of worship,A musical setting of parts of the liturgy in Anglican church music,"In the context of enterprise architecture, service-orientation and service-oriented architecture, the term service refers to a set of related software functionalities that can be reused for different purposes, together with the policies that should control its usage.",Related software functionalities made available to be reused for different purposes,"A website or service that a customer can connect in order to share what they've been doing on other websites, see their friends and their updates from other services in Windows Live, or share their Windows Live activity on other websites.","A set of related components provided in support of one or more business processes. The distributed application will comprise a range of configuration item types but will be perceived by customers and users as a self-contained, single, coherent entity.","A set of virtual machines that are configured and deployed together and are managed as a single entity. For example, a deployment of a multi-tier line-of-business application."
828,IBM,"The International Business Machines Corporation is an American multinational technology and consulting corporation, with headquarters in Armonk, New York, United States.","An American multinational technology and consulting corporation headquartered in Armonk, New York, United States",American multinational technology and consulting corporation,IBM in atoms was the result of the manipulation of individual atoms to spell out the initials of the technology company IBM.,"The creation of the initials ""IBM"" using individual atoms in 1990"
828,Xplenty
828,Cluster Information Request Message get Cluster Information Response Message get Cluster Information
828,Cluster Watchers Request Message get Cluster Watchers Response Message get Cluster Watchers
828,Job Information Request Message get Job Information Response Message get Job Information
828,Package Information Request Message get Package Information Response Message get Package Information
828,Optionally
828,Optionally
829,ATopic Request Message
830,Campbell,Campbell is a large lunar crater that is located in the northern hemisphere on the far side of the Moon.,"Campbell is a town in the middle of the Mississippi River in La Crosse County, Wisconsin, United States.","Campbell is a census-designated place and an unincorporated community in Osceola County, Florida, United States.","Campbell is a city in Mahoning County, Ohio, United States.","Campbell is a town in Steuben County, New York, United States.","Campbell is an unincorporated community in Clarke County, Alabama, United States.","Campbell is a city in Santa Clara County, California, and part of Silicon Valley, in the San Francisco Bay Area.","City in Santa Clara County, California, United States",United States mythologist (1904-1987),"Joseph John Campbell was an American mythologist, writer and lecturer, best known for his work in comparative mythology and comparative religion.","American mythologist, writer and lecturer","Joseph Campbell was an American professor, writer, and orator most famous for his work in the fields of comparative mythology and comparative religion.","Campbell is a city in Wilkin County, Minnesota, United States.",Campbell is primarily a Scottish family name of Gaelic origins.,"Campbell is a village in Franklin County, Nebraska, United States.","Campbell is a city in Hunt County, in the U.S. state of Texas.","The Campbell Motor Car Company was an automobile manufacturer, in business for only one year, from 1918 to 1919."
830,All Recipe Nutrition Request Message get All Recipe Nutrition Response Message get All Recipe Nutrition get All Recipe Reviews Request Message get All Recipe Reviews Response Message get All Recipe Reviews get Recipe Request Message get Recipe Response Message get Recipe get Recipe Full Details Request Message get Recipe Full Details Response Message get Recipe Full Details
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
831,SEC,Seč is a village and municipality in Plzeň-South District in the Plzeň Region of the Czech Republic.,Village in Plzeň-jih county of Plzeň region,"Seč is a village and municipality in the Ústí nad Orlicí District, Pardubice Region of the Czech Republic.",Village in Ústí nad Orlicí county of Pardubice region,Ratio of the hypotenuse to the adjacent side of a right-angled triangle,"In mathematics, the trigonometric functions are functions of an angle.",Function of an angle,"The subjective sweetness of a wine is determined by the interaction of several factors, including the amount of sugar in the wine, but also the relative levels of alcohol, acids, and tannins.",An independent federal agency that oversees the exchange of securities to protect investors,The U.S. Securities and Exchange Commission is an independent agency of the United States federal government.,A US body enforcing and regulating the securities industry,Securities and Exchange Commission,1/60 of a minute; the basic unit of time adopted under the Systeme International d'Unites,"The second is the base unit of time in the International System of Units and is also a unit of time in other systems of measurement ; it is the second division of the hour by sixty, the first division by 60 being the minute.",SI unit of time,A unit of angle equal to one-sixtieth of a minute of arc or one part in 3600 of a degree.,Seconds is a 2014 graphic novel by Bryan Lee O'Malley.,Unit of angular measure.,"Seč is a town in the Pardubice Region of the Czech Republic with approximately 1,700 inhabitants.",A city in the Pardubice Region (Chrudim District) of the Czech Republic
832,Google Play Store,"Google Play, formerly the Android Market, is a digital distribution platform operated by Google.",A digital content service offered by Google,Digital application distribution platform for Android
832,Google,Google is an American multinational corporation specializing in Internet-related services and products.,American multinational Internet and technology corporation,Google is an American multinational corporation specializing in Internet-related services and products.,A widely used search engine that uses text-matching techniques to find web pages that are important and relevant to a user's search,"Google Search, commonly referred to as Google Web Search or just Google, is a web search engine owned by Google Inc.",A web search engine,"Internet search engine developed by Google, Inc.",Hit obtained using the search engine Google.,"An internet search, such as that which is performed on the Google search engine.",Search using any comprehensive search engine.,A cardinal number represented as 1 followed by 100 zeros (ten raised to the power of a hundred),"A googol is the large number 10100; that is, the digit 1 followed by 100 zeroes: The term was coined in 1938 by 9-year-old Milton Sirotta, nephew of American mathematician Edward Kasner.",Large number defined as ten to the power of 100,"The number 10100, written as 1 followed by 100 zeros.",1 followed by 100 zeros.,Topeka is the capital city of the State of Kansas and the seat of Shawnee County.,"City in Kansas, United States","The capital of the state of Kansas, USA.",The transitive verb to google means using the Google search engine to obtain information on something or somebody on the World Wide Web.,Using the Google search engine to obtain information on something or somebody on the World Wide Web,Verb,Someone who uses the Google search engine.,A match obtained by a query in the Google search engine.,Search using Google.
832,Google Play Store,"Google Play, formerly the Android Market, is a digital distribution platform operated by Google.",A digital content service offered by Google,Digital application distribution platform for Android
832,Details Response Message
832,Reviews Response Message
832,Application Details Response Message
835,Time Airline Interline Number of Routes Number of Connections etc Route Information Detail Segment Information
836,NA EUW EUNE
836,Find Team Request Message get Find Team Response Message get Find Team
836,Items Request Message get Items Response Message get Items
836,Leagues Request Message get Leagues Response Message get Leagues
836,Mastery Pages Request Message get Mastery Pages Response Message get Mastery Pages
836,Rune Pages Request Message get Rune Pages Response Message get Rune Pages
836,Summoner Team Info Request Message get Summoner Team Info Response Message get Summoner Team Info
836,Team Request Message get Team Response Message get Team
836,TSM
836,Team Ranked Stats Request Message get Team Ranked Stats Response Message
838,Contacts Request Message add Contacts Response Message add Contacts
838,Global Data Request Message
838,Global Data,A set of administrator-created objects that are replicated to all sites throughout the hierarchy. Secondary sites receive a subset of this data.
839,Hearthstone all Cards Request Message all Cards Response Message all Cards
841,Chinese Request Message
841,Chinese Response Message
841,Chinese Request Message
842,Bureau,"The Bureau of the European Parliament is responsible for matters relating to the budget, administration, organization and staff.",An administrative unit of government,The word authority can be used to mean power given by the state or by academic knowledge of an area.,"A government or state agency, often an appointed commission, is a permanent or semi-permanent organization in the machinery of government that is responsible for the oversight and administration of specific functions, such as an intelligence agency.","An office is generally a room or other area where administrative work is done, but may also denote a position within an organization with specific duties attached to it ; the latter is in fact an earlier usage, office as place originally referring to the location of one's duty.",Room where people perform their duties or a position within an organization,"A bureau, an administrative unit of government.",A person accepted as a source of reliable information on a subject.,"A department or other administrative unit of a government; also, the office or headquarters of, or the district administered by such unit of government.",Office.,Authority is power given by the state or by academic knowledge of an area.,The label for the webpage where customers can access existing and create new online Office files using Office Web Apps.,Furniture with drawers for keeping clothes,"A chest of drawers, also called a bureau, is a piece of furniture that has multiple parallel, horizontal drawers stacked one above another.","A piece of furniture that has multiple, stacked, parallel drawers","A piece of furniture which has multiple parallel, horizontal drawers stacked one above each other, used mainly for the storage of clean clothes.",A chest of drawers.,Chest of drawers for clothes.,"An item of bedroom furniture, like a low chest of drawers, often with a mirror.",Chest of drawers.
842,Census Bureau,The bureau of the Commerce Department responsible for taking the census; provides demographic information and analyses about the population of the United States,The United States Census Bureau is a principal agency of the U.S. Federal Statistical System responsible for producing data about the American people and economy.,Bureau of the United States responsible for the census and related statistics,The agency of the Treasury Department that enforces import tariffs,The United States Census Bureau is a principal agency of the U.S. Federal Statistical System responsible for producing data about the American people and economy.,Bureau of the United States responsible for the census and related statistics
842,Acs Year Data For Total Population For California And New York Request Message
842,Acs Year Data For Total Population For California And New York Response Message
842,Acs Year Data For Total Population
844,Analysis Request Message
844,Analysis Response Message
844,IPTC,"The Information Interchange Model is a file structure and set of metadata attributes that can be applied to text, images and other media types.",A standard for embedding metadata in images,"The International Press Telecommunications Council, based in London, United Kingdom, is a consortium of the world's major news agencies, other news providers and news industry vendors and acts as the global standards body of the news media.",A consortium of the world's major news agencies and news industry vendors,Consortium of the world's major news agencies and news industry vendors
844,Request Message
844,Analysis Request Message
848,Financial Market Data
848,Request Message stock Response Message
851,Wikipedia,Wikipedia: The Missing Manual is a 2008 book by John Broughton.,2008 book,The English Wikipedia is the English-language edition of the free online encyclopedia Wikipedia.,"English language edition of Wikipedia, the free encyclopedia",A version of the encyclopedia Wikipedia (a free-content online encyclopedia) in a particular language.,"The history of wikis is generally dated from 1994, when Ward Cunningham gave the name ""WikiWikiWeb"" to the knowledge base, which ran on his company's website at c2.",274301 Wikipedia is an asteroid orbiting in the asteroid belt.,Main belt asteroid,A main-belt asteroid (No. 274301).,"Wikipedia is a free-access, free content Internet encyclopedia, supported and hosted by the non-profit Wikimedia Foundation.",Chinese name of Wikipedia.,Free online encyclopedia that anyone can edit,"The free-content online encyclopedia founded in 2001, collaboratively developed over the World Wide Web (all language versions combined).",Wikipedia,"Wikipedia is a Web-based, freely editable encyclopedia by the non-profit Wikimedia Foundation.",Wikipedia for World Heritage refers to the efforts put forth to get Wikipedia listed as a UNESCO World Heritage Site.
851,Wikipedia,Wikipedia: The Missing Manual is a 2008 book by John Broughton.,2008 book,The English Wikipedia is the English-language edition of the free online encyclopedia Wikipedia.,"English language edition of Wikipedia, the free encyclopedia",A version of the encyclopedia Wikipedia (a free-content online encyclopedia) in a particular language.,"The history of wikis is generally dated from 1994, when Ward Cunningham gave the name ""WikiWikiWeb"" to the knowledge base, which ran on his company's website at c2.",274301 Wikipedia is an asteroid orbiting in the asteroid belt.,Main belt asteroid,A main-belt asteroid (No. 274301).,"Wikipedia is a free-access, free content Internet encyclopedia, supported and hosted by the non-profit Wikimedia Foundation.",Chinese name of Wikipedia.,Free online encyclopedia that anyone can edit,"The free-content online encyclopedia founded in 2001, collaboratively developed over the World Wide Web (all language versions combined).",Wikipedia,"Wikipedia is a Web-based, freely editable encyclopedia by the non-profit Wikimedia Foundation.",Wikipedia for World Heritage refers to the efforts put forth to get Wikipedia listed as a UNESCO World Heritage Site.
856,Microsoft,"Microsoft Corporation or is an American multinational corporation headquartered in Redmond, Washington, that develops, manufactures, licenses, supports and sells computer software, consumer electronics and personal computers and services.",Similar in principle to a core dump,American multinational technology corporation,Microsoft is an American multinational computer technology corporation.,"The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.","The public multinational corporation that develops, manufactures, licenses, and supports a wide range of products and services predominantly related to computing.",Microsoft Excel is a spreadsheet application developed by Microsoft for Microsoft Windows and Mac OS.,A spreadsheet application
856,Random Fact Request Message get Random Fact Response Message get Random Fact
856,Trivia Fact Request Message get Trivia Fact Response Message get Trivia Fact
857,Request Message
857,Response Message,"For Message Queuing, a message sent by a receiving application to the response queue specified by a sending application. Any available queue can be specified as a response queue."
857,Request Message
858,Research Library the Market Research Library
858,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
858,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
858,ITA,Itá is a city located along the 35th kilometer of Ruta 1 in the Central Department of Paraguay.,A Paraguayan city,"Itá, Santa Catarina is a town and municipality in the state of Santa Catarina in the South region of Brazil.",A Brazilian city
858,Foreign Service,The body of diplomatic personnel,Diplomatic service is the body of diplomats and foreign policy officers maintained by the government of a country to communicate with the governments of other countries.,The diplomatic corps or corps diplomatique is the collective body of foreign diplomats accredited to a particular country or body.,The body of diplomats and foreign policy officers maintained by the government of a country,The collective body of foreign diplomats accredited to a particular country or body,The part of the State Department that supplies diplomats for the United States embassies and consulates around the world
858,State Department,A department of government in one of the 50 states,The federal department in the United States that sets and maintains foreign policies,"The United States Department of State, often referred to as the State Department, is the United States federal executive department responsible for international relations of the United States, equivalent to the foreign ministry of other countries.",The Cabinet-level agency in charge of the foreign affairs of the United States,United States federal executive department,Department of State
858,VMarket Research Library Search Request Message api Trade Gov VMarket Research Library Search Response Message api Trade Gov VMarket Research Library Search
860,Metadata Request Message
860,Metadata Response Message
862,New Config Response Message
863,Mobile Commerce Social Commerce E mail Marketing Inventory Management Order Management Comparison Shopping Engines Analytics System Accounting System
863,Download Request Message bridge Download Response Message
863,Bridge Response Message
863,Create Request Message
863,Create Response Message
863,Demo store press Add Demo Store
863,Count Request Message
863,Delete Request Message
863,Delete Response Message
863,Update Response Message
